ProcessID,Section,Order,Level,Text,Bold,Phase
2CO07,Short-Term Operations,3,2,Notify the process owner and primary on-call contact.,N,First 30 minutes
2CO07,Short-Term Operations,4,2,Activate manual workarounds where they exist and are safe to use.,N,First 30 minutes
2CO07,Short-Term Operations,5,1,First 2 hours,Y,First 2 hours
2CO07,Short-Term Operations,6,2,Convene a stand-up of the affected team and operational leadership.,N,First 2 hours
2CO07,Short-Term Operations,7,2,Document the impact and which downstream items are blocked.,N,First 2 hours
2CO07,Short-Term Operations,8,2,Prioritize restoration actions in order of downstream cascade severity.,N,First 2 hours
2CO07,Short-Term Operations,9,1,First 24 hours,Y,First 24 hours
2CO07,Short-Term Operations,10,2,Run the restoration sequence; coordinate with upstream owners as required.,N,First 24 hours
2CO07,Short-Term Operations,11,2,Communicate status to leadership at agreed-upon intervals.,N,First 24 hours
2CO07,Short-Term Operations,12,2,Verify dependent processes resume cleanly as this one returns to service.,N,First 24 hours
2CO08,Process Name,1,0,Customer Order Fulfillment,N,
2CO08,Department,2,0,Operations,N,
2CO08,Program Office,3,0,Operations,N,
2CO08,Operational Category,4,0,2-Critical Operations,N,
2CO08,Priority within Category,5,0,8,N,
2CO08,Restoration Score,6,0,60,N,
2CO08,Description,1,0,"Customer Order Fulfillment is a critical operations process owned by Operations. It supports day-to-day operations and is referenced during disruptions where its inputs, outputs, or supporting resources are degraded. Restoration sequencing depends on the upstream systems and personnel that this process draws on.",N,
2CO08,Impacts,1,0,No directly mapped downstream impacts in this dataset.,N,
2CO08,Critical Questions,1,1,Who owns this asset and who is the on-call backup outside business hours?,N,
2CO08,Critical Questions,2,1,"What manual workaround exists if this asset is unavailable, and how long can it sustain operations?",N,
2CO08,Critical Questions,3,1,What is the documented recovery time objective (RTO) for this asset?,N,
2CO08,Critical Questions,4,1,"Which upstream dependencies, if degraded, would prevent recovery of this asset?",N,
2CO08,Critical Questions,5,1,Which downstream dependencies should be notified first when this asset goes down?,N,
2CO08,Critical Questions,6,1,"What vendor or external party is required for restoration, and how are they reached?",N,
2CO08,Critical Questions,7,1,"What data, configuration, or state would be lost if this asset failed catastrophically?",N,
2CO08,Critical Questions,8,1,When was the recovery procedure for this asset last tested or exercised?,N,
2CO08,Short-Term Operations,1,1,First 30 minutes,Y,First 30 minutes
2CO08,Short-Term Operations,2,2,Confirm scope of disruption and identify which Operations resources are affected.,N,First 30 minutes
2CO08,Short-Term Operations,3,2,Notify the process owner and primary on-call contact.,N,First 30 minutes
2CO08,Short-Term Operations,4,2,Activate manual workarounds where they exist and are safe to use.,N,First 30 minutes
2CO08,Short-Term Operations,5,1,First 2 hours,Y,First 2 hours
2CO08,Short-Term Operations,6,2,Convene a stand-up of the affected team and operational leadership.,N,First 2 hours
2CO08,Short-Term Operations,7,2,Document the impact and which downstream items are blocked.,N,First 2 hours
2CO08,Short-Term Operations,8,2,Prioritize restoration actions in order of downstream cascade severity.,N,First 2 hours
2CO08,Short-Term Operations,9,1,First 24 hours,Y,First 24 hours
2CO08,Short-Term Operations,10,2,Run the restoration sequence; coordinate with upstream owners as required.,N,First 24 hours
2CO08,Short-Term Operations,11,2,Communicate status to leadership at agreed-upon intervals.,N,First 24 hours
2CO08,Short-Term Operations,12,2,Verify dependent processes resume cleanly as this one returns to service.,N,First 24 hours
2CO09,Process Name,1,0,Supply Chain Coordination,N,
2CO09,Department,2,0,Supply Chain,N,
2CO09,Program Office,3,0,Supply Chain,N,
2CO09,Operational Category,4,0,2-Critical Operations,N,
2CO09,Priority within Category,5,0,9,N,
2CO09,Restoration Score,6,0,60,N,
2CO09,Description,1,0,"Supply Chain Coordination is a critical operations process owned by Supply Chain. It supports day-to-day operations and is referenced during disruptions where its inputs, outputs, or supporting resources are degraded. Restoration sequencing depends on the upstream systems and personnel that this process draws on.",N,
2CO09,Impacts,1,0,"If unavailable, this asset has 1 direct downstream dependencies and 1 total cascading impacts (deduplicated). The cascade reaches a maximum depth of 1 hops in the dependency graph.",N,
2CO09,Critical Questions,1,1,Who owns this asset and who is the on-call backup outside business hours?,N,
2CO09,Critical Questions,2,1,"What manual workaround exists if this asset is unavailable, and how long can it sustain operations?",N,
2CO09,Critical Questions,3,1,What is the documented recovery time objective (RTO) for this asset?,N,
2CO09,Critical Questions,4,1,"Which upstream dependencies, if degraded, would prevent recovery of this asset?",N,
2CO09,Critical Questions,5,1,Which downstream dependencies should be notified first when this asset goes down?,N,
2CO09,Critical Questions,6,1,"What vendor or external party is required for restoration, and how are they reached?",N,
2CO09,Critical Questions,7,1,"What data, configuration, or state would be lost if this asset failed catastrophically?",N,
2CO09,Critical Questions,8,1,When was the recovery procedure for this asset last tested or exercised?,N,
2CO09,Short-Term Operations,1,1,First 30 minutes,Y,First 30 minutes
2CO09,Short-Term Operations,2,2,Confirm scope of disruption and identify which Supply Chain resources are affected.,N,First 30 minutes
2CO09,Short-Term Operations,3,2,Notify the process owner and primary on-call contact.,N,First 30 minutes
2CO09,Short-Term Operations,4,2,Activate manual workarounds where they exist and are safe to use.,N,First 30 minutes
2CO09,Short-Term Operations,5,1,First 2 hours,Y,First 2 hours
2CO09,Short-Term Operations,6,2,Convene a stand-up of the affected team and operational leadership.,N,First 2 hours
2CO09,Short-Term Operations,7,2,Document the impact and which downstream items are blocked.,N,First 2 hours
2CO09,Short-Term Operations,8,2,Prioritize restoration actions in order of downstream cascade severity.,N,First 2 hours
2CO09,Short-Term Operations,9,1,First 24 hours,Y,First 24 hours
2CO09,Short-Term Operations,10,2,Run the restoration sequence; coordinate with upstream owners as required.,N,First 24 hours
2CO09,Short-Term Operations,11,2,Communicate status to leadership at agreed-upon intervals.,N,First 24 hours
2CO09,Short-Term Operations,12,2,Verify dependent processes resume cleanly as this one returns to service.,N,First 24 hours
2CO10,Process Name,1,0,Inbound Logistics,N,
2CO10,Department,2,0,Supply Chain,N,
2CO10,Program Office,3,0,Supply Chain,N,
2CO10,Operational Category,4,0,2-Critical Operations,N,
2CO10,Priority within Category,5,0,10,N,
2CO10,Restoration Score,6,0,60,N,
2CO10,Description,1,0,"Inbound Logistics is a critical operations process owned by Supply Chain. It supports day-to-day operations and is referenced during disruptions where its inputs, outputs, or supporting resources are degraded. Restoration sequencing depends on the upstream systems and personnel that this process draws on.",N,
2CO10,Impacts,1,0,"If unavailable, this asset has 1 direct downstream dependencies and 2 total cascading impacts (deduplicated). The cascade reaches a maximum depth of 2 hops in the dependency graph.",N,
2CO10,Critical Questions,1,1,Who owns this asset and who is the on-call backup outside business hours?,N,
2CO10,Critical Questions,2,1,"What manual workaround exists if this asset is unavailable, and how long can it sustain operations?",N,
2CO10,Critical Questions,3,1,What is the documented recovery time objective (RTO) for this asset?,N,
2CO10,Critical Questions,4,1,"Which upstream dependencies, if degraded, would prevent recovery of this asset?",N,
2CO10,Critical Questions,5,1,Which downstream dependencies should be notified first when this asset goes down?,N,
2CO10,Critical Questions,6,1,"What vendor or external party is required for restoration, and how are they reached?",N,
2CO10,Critical Questions,7,1,"What data, configuration, or state would be lost if this asset failed catastrophically?",N,
2CO10,Critical Questions,8,1,When was the recovery procedure for this asset last tested or exercised?,N,
2CO10,Short-Term Operations,1,1,First 30 minutes,Y,First 30 minutes
2CO10,Short-Term Operations,2,2,Confirm scope of disruption and identify which Supply Chain resources are affected.,N,First 30 minutes
2CO10,Short-Term Operations,3,2,Notify the process owner and primary on-call contact.,N,First 30 minutes
2CO10,Short-Term Operations,4,2,Activate manual workarounds where they exist and are safe to use.,N,First 30 minutes
2CO10,Short-Term Operations,5,1,First 2 hours,Y,First 2 hours
2CO10,Short-Term Operations,6,2,Convene a stand-up of the affected team and operational leadership.,N,First 2 hours
2CO10,Short-Term Operations,7,2,Document the impact and which downstream items are blocked.,N,First 2 hours
2CO10,Short-Term Operations,8,2,Prioritize restoration actions in order of downstream cascade severity.,N,First 2 hours
2CO10,Short-Term Operations,9,1,First 24 hours,Y,First 24 hours
2CO10,Short-Term Operations,10,2,Run the restoration sequence; coordinate with upstream owners as required.,N,First 24 hours
2CO10,Short-Term Operations,11,2,Communicate status to leadership at agreed-upon intervals.,N,First 24 hours
2CO10,Short-Term Operations,12,2,Verify dependent processes resume cleanly as this one returns to service.,N,First 24 hours
3CA01,Process Name,1,0,Payroll Processing,N,
3CA01,Department,2,0,Finance,N,
3CA01,Program Office,3,0,Finance,N,
3CA01,Operational Category,4,0,3-Critical Admin,N,
3CA01,Priority within Category,5,0,1,N,
3CA01,Restoration Score,6,0,45,N,
3CA01,Description,1,0,"Payroll Processing is a critical admin process owned by Finance. It supports day-to-day operations and is referenced during disruptions where its inputs, outputs, or supporting resources are degraded. Restoration sequencing depends on the upstream systems and personnel that this process draws on.",N,
3CA01,Impacts,1,0,No directly mapped downstream impacts in this dataset.,N,
3CA01,Critical Questions,1,1,Who owns this asset and who is the on-call backup outside business hours?,N,
3CA01,Critical Questions,2,1,"What manual workaround exists if this asset is unavailable, and how long can it sustain operations?",N,
3CA01,Critical Questions,3,1,What is the documented recovery time objective (RTO) for this asset?,N,
3CA01,Critical Questions,4,1,"Which upstream dependencies, if degraded, would prevent recovery of this asset?",N,
3CA01,Critical Questions,5,1,Which downstream dependencies should be notified first when this asset goes down?,N,
